Source,Contact,Comment,Plot_name,Latitude,Longitude,Elevation,Precision_level,OCS,Crop_var,Crop_status,date start,date end,Field_operation,Depth of plowing or tillage (cm),% of plot area affected,% of targeted area affected + wind sector,"Type of machines used (Tractor+tool, self-propeller (often used for harvesting),,,)","Tool description (Molbordboard plowing, Chisel, Heavy tandem disking, Sub soiler, Rotary hoeing…",Form of fertiliser,"Type of fertiliser (urea, amonium nitrate,...)",unit Kg N or other nutrient/ha,Solid_fertilizer_quantity,Liquid_fertilizer_quantity,N_kg_ha,P_kg_ha,K_kg_ha,Mg_kg_ha,B_kg_ha,Mn_kg_ha,S_kg_ha,Ca_kg_ha,fertilizer Application depth (cm),"Organic_fertilizer_type (solid manure, liquid…)","Organi fertilizer units (préférably t/ha) t/ha, m3/ha",Organic fertilizer amount,Organic fertilizer application depth (cm),% Dry matter in Organic_fertilizer,N content in organic fertilizer (gN/kg DM),C content in organic fertilizer (gC/kg DM),organic fertilizer C/N ratio,amount of organic N applied (kgN/ha),amount of organic C applied (kgC/ha),amount of organic P applied (kgN/ha),amount of organic K applied (kgN/ha),Phyto_product_Commercial Name,Phyto_product_Name active substance 1/name active substance 2…,Amount of diluted phyto product applied (l/ha or Kg/ha),Phyto_product_unit (l/ha or Kg/ha),Irrigation_quantity_mm,Length of machines use (h/ha),Total (final) Dry Mass aboveground before harvest  (T/ha),part of the plant harvested,Dry Mass harvested per type of organ  (T+ha),C content per type of organ exported (gC / Kg DM),N content per type of organ exported (gN/Kg DM),Amount C exported (T/ha),Amount N exported (T/ha),Tuber_A_Dry_Biomass_avg_T/ha,Tuber_A_weight_C_content_avg (gC/Kg DM),Tuber_A_weight_N_content_avg (gN/Kg DM),Dry mass of aboveground residues (T/ha),Grain_ear_Dry_Biomass_avg_T/ha,Grain_ear_weight_C_content_avg (gC/Kg DM),Grain_ear_weight_N_content_avg (gN/Kg DM),Grain_fruit_Dry_Biomass_avg_T/ha,Grain_fruit_weight_C_content_avg (gC/Kg DM),Grain_fruit_weight_N_content_avg (gN/Kg DM),Leaf_Stem_SD_Dry_Biomass_avg (t/ha),Leaf_Stem_SD_weight_C_content_avg (gC/Kg DM),Leaf_Stem_SD_weight_N_content_avg (gN/Kg DM)
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/5/2,2006/5/2,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linuron,,1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/5/13,2006/5/13,ITK_ridging,,100,100,Tractor + ridger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/5/14,2006/5/14,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defi,,4,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/5/14,2006/5/14,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linuron,,1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/6/1,2006/6/1,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/6/9,2006/6/9,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/6/15,2006/6/15,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/6/20,2006/6/20,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/6/27,2006/6/27,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/7/3,2006/7/3,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/7/8,2006/7/8,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/7/13,2006/7/13,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/7/19,2006/7/19,ITK_insecticide+ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/8/6,2006/8/6,ITK_application_of_phytosanitary_products,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Purivel,,2.5,kg.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/8/13,2006/8/13,ITK_application_of_phytosanitary_products,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reglone,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_potato,GNIS_VAR_POMMES_DE_TERRE_SPUNTA,STC_principal,2006/9/15,2006/9/15,ITK_harvesting,,100,100,Combine harvest + Tractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,tuber,7.49,391.7,16.6,2.93,0.12,7.49,391.7,16.6,1.86,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2006/9/19,2006/9/19,ITK_tillage,,100,100,Tractor + cover crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2006/10/13,2006/10/13,ITK_sowing,,100,100,Tractor + seed drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/3/16,2007/3/16,ITK_herbicide+ITK_insecticide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actirob,,1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/3/16,2007/3/16,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cossack,,0.3,kg.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/3/16,2007/3/16,ITK_insecticide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cytox,,0.2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/3/17,2007/3/17,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + sprayer,,Liquid,FERT_solutions_N,kg/ha,,,40,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/4/12,2007/4/12,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + sprayer,,Liquid,FERT_solutions_N,kg/ha,,,60,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/4/12,2007/4/12,ITK_growth_substance,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycocel,,1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/4/19,2007/4/19,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opus,,1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/5/8,2007/5/8,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + sprayer,,Solid,FERT_ammonitrate_27,kg/ha,,,94.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/5/23,2007/5/23,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fandango,,1.25,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/5/23,2007/5/23,ITK_fungicidal,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daconil,,1,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",Chemical haulm application,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/5/23,2007/5/23,ITK_insecticide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cytox,,0.2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_wheat,Rosario,STC_principal,2007/8/5,2007/8/5,ITK_harvesting,,100,100,Combine harvest + Tractor ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.21,grain+straw,7.50 + 3.38 ,414+421.4,14.4+2.5,4.53,0.12,,,,4.33,7.5,414,14.4,,,,3.38,421.4,2.5
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2007/9/10,2007/9/10,ITK_liming,,100,100,Tractor + fertiliser spreader,,Solid,FERT_LIMING,kg/ha,,,,,,200,,,,4500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2007/9/20,2007/9/20,ITK_tillage,,100,100,Tractor + cover crop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2008/1/5,2008/1/5,ITK_plowing,30,100,100,Tractor + plough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2008/4/20,2008/4/20,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + sprayer,,Liquid,FERT_solutions_N,kg/ha,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_interculture_sans_vegetation,,,2008/4/20,2008/4/20,ITK_herbicide,,100,100,Tractor + sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round-up,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/4/22,2008/4/22,ITK_tillage+ITK_sowing,,100,100,Tractor + Rotary harrow + Precision drill ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/9,2008/5/9,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betanal Elite,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/9,2008/5/9,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goltix,,0.8,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/9,2008/5/9,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oil,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/14,2008/5/14,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betanal Elite,,1.2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/14,2008/5/14,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tramat,,0.25,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/14,2008/5/14,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goltix,,0.7,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/14,2008/5/14,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amino,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/23,2008/5/23,ITK_application_of_mineral_fertilizer_products,,100,100,Tractor + Fertiliser spreader,,Solid,Borameg,kg/ha,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/23,2008/5/23,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betanal Elite,,2,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/23,2008/5/23,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tramat,,0.25,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
Cropland_initiative_worksheet_2021_Final_BE-Lon.xls,"ariane.faures@uliege.be, tanguy.manise@uliege.be, Bernard.Heinesch@uliege.be, Benjamin.Dumont@uliege.be (PI)",,BE-Lon,50°33'06'' N,4°44'46'' E,167,PC_POI_niveau_2,OCS_beet,Calgarhi,STC_principal,2008/5/23,2008/5/23,ITK_herbicide,,100,100,Tractor+ Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goltix,,0.5,l.ha-1,,,,,,,,,,,,,,,,,,,,,,
